RecipeId,Name,CookTime,PrepTime,TotalTime,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
573,Fried Yellow Squash,5,5,10,"c(""buttermilk"", ""yellow cornmeal"", ""all-purpose flour"", ""salt"")",579.6,5.6,1.9,9.8,295.5,112.4,8.1,17.2,21.9,"c(""Soak squash in buttermilk to cover, at least 5 minutes."", ""Mix dry ingredients together."", ""Dredge marinated squash in cornmeal mixture (I use a Ziploc baggie & shake until covered)."", ""Fry in  vegetable oil until golden, turn and fry until lightly golden on other side."", ""Salt lightly, remove from oil, & drain on paper towels."", ""This is delicious - also  works for fried green tomatoes (cut green tomatoes at least 1/4\"" slices)."", ""If you like fried okra - batter should be 1 cup milk + 1 egg."", 
""Dredge in same mixture  as above & salt as you do for squash & drain on paper towels."")"
574,Frozen White Truffles,0,35,35,"c(""nonfat vanilla ice cream"", ""chocolate ice cream"", ""white chocolate"")",98.7,3.1,1.9,1.3,10.1,10.6,0.0,10.6,0.6,"c(""Scoop ice cream into 6 balls; place onto a small cookie sheet or a 9\"" pie pan."", ""Freeze until very firm."", ""Quickly roll firm ice cream balls in grated white  chocolate; press in gently."", ""Serve immediately or place on a foil lined cookie  sheet and freeze until serving time.  To serve, in some bowl, combine coffee and liqueur."", ""Divide coffee mixture into 6 small bowls."", ""Place 1 ice cream ball in  each dish."")"
576,Fruit Salad,0,25,25,"c(""crushed pineapple"", ""bananas"", ""frozen strawberries"", ""cream cheese"", ""sugar"")",234.8,14.5,6.7,31.8,132.7,25.0,1.9,18.9,3.7,"c(""Dip chopped banana pieces in pineapple juice to keep them from turning too brown."", ""Drain and discard pineapple juice."", ""Mix  fruits, nuts, cream cheese and sugar in bowl."", ""Fold  in whipped topping."", ""Spread  in 9 x 13-inch pan."", ""Freeze  until firm."")"
577,Garam Masala,33,45,78,"c(""cinnamon sticks"", ""whole cardamom pod"", ""whole cloves"", ""whole cumin seed"", ""whole coriander seed"", ""whole black peppercorn"")",410.1,24.8,3.8,0.0,215.9,64.5,31.5,2.3,14.2,"c(""Preheat oven to 200."", ""Spread the cinnamon, cardamom, cloves, cumin, coriander  and peppercorns in one layer in a large shallow roasting pan."", ""Roast on the  bottom shelf of the oven for 30 minutes, stirring and turning the mixture 2 or 3 times with a large wooden spoon."", ""Do not let the spices brown."", ""Break open the cardamom pods between your fingers or place them one at time on a flat surface and press down on the pod with the ball of your thumb to snap it  open."", ""Pull the pod away from the seeds inside and discard it.  Set the seeds  aside.  Place the roasted cinamon sticks between the 2 layers of a folded linen  towel and pound them with a rolling pin or a kitchen mallet until they are  finely crushed."", 
""Combine the cardamom seeds, crushed cinnamon, cloves, cumin seeds, coriander  seeds and peppercorns in a small pan or bowl and stir them together until they  are well mixed."", ""Grind the spices a cup or so at a time by pouring them into the jar of an electric blender and blending at high speed for 2 or 3 minutes, until  they are completely pulverized and become a smooth powder."", ""If the machine clogs and stops, turn it off, stir the spices once or twice, then continue blending."", ""As each cupful of the spices is grounded, transfer it to a jar or bottle with a  tightly fitting lid."", 
""Garam Masala may be stored at room temperature in an airtight container, and  will retain its full flavor for 5 to 6 months."")"
580,Garlic Mushroom Sauce,6,30,36,"c(""garlic"", ""button mushrooms"", ""butter"", ""red wine"", ""green peppercorn"", ""sour cream"", ""salt"")",120.3,6.5,4.0,16.0,741.5,4.0,0.5,1.1,1.8,"c(""Crushed garlic, peel and chop finely."", ""Wipe mushrooms and slice finely."", ""Melt butter in a saucepan and add garlic and mushrooms."", ""Cook 2 minutes."", ""Add the red wine and peppercorns."", ""Bring to the boil and simmer 3 - 4 minute.  Stir in the sour cream and salt.  Drizzle sauce over chicken or steaks."", ""Cheers,  Doreen Doreen Randal,  Wanganui."", ""New Zealand."")"
581,Garlic Potato Balls,15,5,20,"c(""butter"", ""margarine"", ""small whole potatoes"", ""fresh parsley"")",208.8,6.0,3.7,15.3,87.4,35.9,5.5,2.6,3.9,"c(""In a skillet, melt butter over medium heat."", ""Add potatoes and sprinkle with garlic salt."", ""Cook and stir for 15-18 minutes or until golden brown."", ""Garnish with parsley."")"
582,German Onion Cake,35,75,110,"c(""onions"", ""butter"", ""salt"", ""black pepper"", ""dried marjoram"", ""all-purpose flour"", ""cornstarch"", ""baking powder"", ""vegetable shortening"", ""milk"", ""egg"", ""sour cream"", ""poppy seeds"", ""paprika"")",317.2,17.5,7.8,46.8,526.5,34.4,1.6,2.0,6.0,"c(""In medium skillet, saute the onions in butter over low heat until they just begin to brown, about 15 minutes."", ""Season with 1/4 tsp of the salt, the marjoram and the pepper."", ""Set aside to cool."", ""Preheat oven to 450°F."", ""In a food processor bowl place flour, cornstarch, baking powder, and the remaining salt; mix."", ""Add the shortening and process just until it is the texture of soft crumbs."", ""Add the milk and mix quickly to form a soft dough."", ""Oil a 10 inch round cake pan and lightly use your fingers to spread the dough out evenly."", 
""Spread the cooked onion over the top."", ""Beat the egg and sour cream together."", ""Spoon the mixture over the onion, and spread it out to the very edge of the pan."", ""Sprinkle lightly with poppy seeds and paprika."", ""Bake for 20 minutes."", ""Let cool slightly, then cut into wedges."")"
583,"Corn, Onion and Corn Rolls",20,30,50,"c(""lemon juice"", ""cider vinegar"", ""cheese"", ""canned whole kernel corn"")",42.7,0.8,0.3,0.9,177.3,7.5,0.4,0.7,1.4,"c(""Mix 1 can reduced cream, 1 pkt onion soup mix, and spread about 1 Tbsp over each slice of bread."", ""Roll up and secure with a toothpick. Place on an oven tray,toothpick side down. Brush each roll lightly with melted butter."", ""Bake in pre-heated oven 200 C for 15-20 minutes or until golden brown."", ""Remove toothpicks and cut each roll in half before serving."")"
584,Cornbread and Cheese Muffins,5,30,35,"c(""yellow cornmeal"", ""whole wheat flour"", ""baking powder"", ""sugar"", ""salt"", ""egg substitute"", ""nonfat cottage cheese"", ""nonfat cheddar cheese"")",137.8,5.0,2.6,14.2,229.1,17.5,2.0,1.5,6.7,"c(""Preheat oven to 400."", ""Lightly spray muffin cups with nonstick cooking spray."", ""In a large bowl, combine cornmeal, flour, baking powder, sugar, and salt; mix well."", ""In a separate bowl, combine egg substitute, creamer, and cottage cheese; blend  until smooth."", ""Using electric mixer, add egg mixture to flour mixture and blend  until smooth."", ""Fold in shredded cheese and let stand 5 minutes at room  temperature.  Fill muffin cups 3/4 full and bake 25 to 30 minutes, until  toothpick inserted in center comes out clean.""
)"
585,Bacon and Potato Pie,45,25,70,"c(""bacon"", ""onion"", ""milk"", ""flour"", ""eggs"", ""potatoes"")",439.1,24.3,8.3,140.8,439.3,41.3,4.5,2.4,14.0,"c(""Trim bacon, chop finely."", ""Peel potatoes and grate.  Peel and chop onion finely, and mix all together."", ""Add flour."", ""Beat eggs and season, add milk."", ""Blend with bacon mixture.  Melt dripping in shallow pan."", ""Pour mixture in ."", ""Bake at 400 F for 3/4 hour."", ""When cooked cut into squares and serve. Cheers, Doreen Doreen Randal,  Wanganui."", ""New Zealand."")"
586,Flake-and-Fruit Squares,60,35,95,"c(""sunflower seeds"", ""sesame seeds"", ""dried dates"", ""butter"", ""miniature marshmallows"", ""vanilla"")",152.1,8.6,2.4,7.6,66.6,17.8,1.8,9.2,3.1,"c(""Line 9-inch (2.5 L) square pan with foil and grease foil."", ""In large bowl, combine cornflakes, sunflower seeds, almonds, sesame seeds, dates and apricots."", ""In large saucepan, melt butter over low heat; stir in marshmallows and heat until melted, stirring constantly."", ""Stir in vanilla."", ""Stir into cornflake mixture until well blended; spoon into prepared pan and pack firmly."", ""Refrigerate until set, about 1 hour."", ""Remove from pan; cut into squares."", ""(Store in airtight container in refrigerator for up to 3 days.) Makes 16 squares.""
)"
588,Fragrant Lamb Stew with Dried Fruits,98,45,143,"c(""lamb"", ""onions"", ""garlic"", ""carrot"", ""curry powder"", ""cinnamon"", ""fresh ginger"", ""ginger"", ""clove"", ""lemon, zest of"", ""cayenne pepper"", ""red pepper flakes"", ""fresh rosemary leaf"", ""water"", ""red wine"", ""canned plum tomatoes"", ""fresh lemon juice"", ""fresh cilantro leaves"")",690.8,27.9,9.8,120.0,352.6,70.3,11.4,11.1,38.1,"c(""-Preheat oven to 350 degrees F."", ""Heat olive oil in bottom of 4 to 5 quart  heavy-bottomed Dutch oven."", ""Brown cubes of lamb in oil, in batches, remove lamb  to plate. Add onions to pot, scraping up brown bits and stirring."", ""When  softened, add crushed garlic; stir to incorporate, then add carrots."", ""Cook 2 to  3 minutes."", ""Add curry, salt, pepper, cinnamon, ginger, cloves, lemon zest,  cayenne or pepper flakes, and rosemary."", ""Stir to mix in well, then add water and wine. Raise heat and let the liquids bubble.  Lower heat, then add the tomatoes, balsamic vinegar, and the lamb cubes."", 
""Add dried fruits, the lemon juice, and the almonds."", ""Adjust seasonings to taste, adding more water if the stew seems too  thick."", ""Add 1/2 cup of cilantro, cover pot, and place in oven for 75 to 90  minutes."", ""From time to time, check stew, adding water as needed to keep it moist. When lamb is tender and dried fruits have softened almost enough to become part  of the sauce, remove from oven and stir in remaining cilantro."", ""Let stew rest 5  minutes and serve."")"
589,Tom's Tomato Soup French Dressing,0,15,15,"c(""vinegar"", ""sugar"", ""onions"", ""paprika"", ""salt"", ""pepper"", ""garlic cloves"")",249.2,15.4,2.0,0.0,176.4,28.4,0.5,26.7,0.4,"c(""Mix in blender until smooth."", ""Refrigerate in closed container."", ""Keeps well."")"
590,French Roasted Vegetable Sandwiches,75,60,135,"c(""eggplant"", ""tomatoes"", ""onion"", ""olive oil"", ""garlic"", ""dried rosemary"", ""nonfat plain yogurt"", ""parmesan cheese"")",222.0,5.7,1.1,0.4,347.2,36.3,4.6,4.7,6.6,"c(""Preheat the oven to 400F."", ""Coat a large baking sheet with no-stick spray."", ""Arrange the eggplant, peppers, tomatoes, and onions on the sheet. Brush with the oil."", ""Sprinkle with the garlic and rosemary."", ""Bake for 45 minutes, or until golden brown and tender."", ""Split the bread horizontally and scoop out the interior, leaving a 1\"" shell."", ""(Reserve the bread for another use.) Spread the yogurt over the bottom of the shell, then sprinkle with the vinegar."", ""Arrange the vegetables in the bottom of the shell."", 
""Sprinkle with the Parmesan."", ""Top with the spinach."", ""Place the top of the bread over the filling."", ""Wrap tightly in plastic wrap and refrigerate for 30 minutes, or until chilled."", ""Cut to 8 wedges."", ""To freeze, pack the cooled roasted vegetables tightly into freezer-quality plastic containers, To use, thaw overnight in the refrigerator."")"
591,Fresh Herb Scones,0,50,50,"c(""flour"", ""fresh parsley"", ""sugar"", ""fresh thyme"", ""dried thyme"", ""baking powder"", ""fresh rosemary"", ""dried rosemary"", ""salt"", ""butter"", ""margarine"", ""milk"", ""egg"")",208.3,9.2,5.5,45.7,367.1,26.8,1.0,1.7,4.7,"c(""Heat oven to 400 degrees."", ""Lightly grease cookie sheet. In a large bowl, combine  flour, parsley, sugar, thyme, baking powder, rosemary and salt; mix well."", ""With  pastry blender or fork, cut in butter until mixture resembles coarse crumbs."", ""Stir in milk and egg just until moistened."", ""On floured surface, gently knead  dough 10 times."", ""Place on cookie sheet; roll or pat dough into a 6\"" round."", ""Cut 8  wedges; separate slightly."", ""Bake for 15-20 min."", ""or until golden brown."", ""serve  warm.""
)"
592,Fresh Salsa,0,35,35,"c(""tomatoes"", ""onions"", ""green bell pepper"", ""garlic cloves"", ""cilantro"", ""salt"", ""sugar"")",71.0,0.4,0.1,0.0,1171.5,16.6,2.9,10.5,2.0,"c(""Using a blender or food processor, add equal amounts of each vegetable and using pulse, process just until it is still chunky."", ""Drain, reserving liquid."", ""Repeat  until all vegetables have been processed."", ""Mix drained salsa, adding sugar,  cilantro and salt.  Add some of drained liquid to make it desired thickness."", ""If it is too spicy, add more tomatoes."", ""Refrigerate in glass container and use on  tortilla chips, tacos, scrambled eggs, or as a relish."", ""Will keep for up to one  week.""
)"
593,Fried Green Tomatoes II,5,15,20,"c(""green tomato"", ""salt"", ""pepper"", ""white cornmeal"", ""bacon drippings"")",28.3,0.2,0.0,0.0,16.0,6.3,1.4,4.9,1.5,"c(""Slice tomatoes about 1/4 inch thick, season with salt and pepper and then coat both sides with cornmeal."", ""In a large skillet, heat enough bacon drippings to coat the bottom of the pan, and fry tomatoes until lightly browned on both sides."", ""This recipe was from the back of Fannie Flagg's novel, \""Fried Green Tomatoes at the Whistle Stop Cafe\""."")"
594,Fruit and Tuna Salad,0,15,15,"c(""tuna"", ""seedless grapes"", ""lemon low fat yogurt"")",267.3,5.0,1.4,33.9,65.8,33.9,3.1,29.8,23.7,"c(""Combine half of the grapes, and the 1/2 cup shredded cabbage mixture in a small  bowl"", ""Stir in the yogurt and tuna."", ""Line 2 serving plates with remaining 2/3 cup  shredded cabbage mixture."", ""Spoon tuna mixture on top."", ""Serve with peach slices  and remaining grapes."")"
595,Fried Tomatoes,0,40,40,"c(""tomatoes"", ""all-purpose flour"", ""salt"", ""sugar"", ""pepper"", ""evaporated milk"")",101.9,2.6,1.5,9.1,1006.7,16.1,1.3,3.9,4.0,"c(""Wash tomatoes, but do not peel."", ""Cut into 3/4-inch slices."", ""Place on paper towels  to drain."", ""Combine flour, salt, sugar and pepper."", ""Dust tomatoes in flour mixture  on both sides."", ""Add evaporated milk to rmaining flour mixture to make a thick  batter."", ""Dip floured tomatoes in batter."", ""Fry in hot oil 1/2-inch deep until  golden brown on both sides."")"
596,Fruit Salsa,0,20,20,"c(""mango"", ""strawberries"", ""nectarines"", ""fresh raspberries"", ""frozen unsweetened raspberries"", ""salt"", ""fresh ginger"", ""lime juice"", ""cider vinegar"", ""sugar"", ""red pepper flakes"")",53.5,0.3,0.0,0.0,73.8,13.2,2.4,9.6,0.8,"c(""Place the minced mango, strawberries and nectarines, and place them in a medium  size bowl."", ""Add the remaining ingredients and mix well."", ""Transfer to a container  with a tight fitting lid and refrigerate."")"
598,Coronation Chicken,13,40,53,"c(""canola oil"", ""onion"", ""curry powder"", ""tomato paste"", ""red wine"", ""water"", ""bay leaf"", ""dried thyme"", ""oregano"", ""fresh lemon juice"", ""mayonnaise"", ""chicken"", ""currants"", ""flat leaf parsley"")",136.4,9.1,1.2,5.1,154.8,10.5,1.0,3.9,0.7,"c(""Heat the oil in a medium stainless steel saucepan."", ""Add the onion and cook over moderate heat, stirring occasionally, until softened, about 5 minutes."", ""Add the curry powder and cook for 2 minutes."", ""Stir in the tomato paste, then the wine, water and bay leaf and bring to a boil."", ""Add the thyme, oregano and 1/2 Tbsp of the lemon juice and cook until thickened and reduced by three-quarters, about 6 minutes."", ""Strain the sauce into a large bowl, pressing hard on the solids; let cool."", ""Add the mayonnaise, the jam and the remaining 1/2 Tbsp of lemon juice to the sauce.  Fold in the chicken and currants, if using, and season with salt and pepper."", 
""Refrigerate until chilled or for up to 1 day."", ""Sprinkle with the parsley and serve.  NOTE:  Since this is from a wine magazine, you didn't think they would leave out the best wine to serve with this meal, did you?  Their recommendations:  The sweet notes of apricots and currants point to a wine with some fruitiness and spice of its own."")"
